Date,Time,psi,temperature,altitude,CO2level,relativeHumidity,scdTemperature,bmp_temperature,bmp_pressure,bmp_altitude,duration,uSvh,uSvhError,cpm
2024-04-01,09:30:03.211947,295.88,18.92,-34142.64,17490.88,90.04,21.33,29.45,102059.01,-0.06,785.66,0.04,0.01,1.91
2024-04-01,09:30:07.320959,295.9,18.92,-34143.25,17495.73,90.07,21.33,29.46,102061.28,-0.06,789.67,0.04,0.01,1.9
2024-04-01,09:30:11.412617,295.9,18.93,-34143.64,17500.09,90.04,21.33,29.49,102057.33,-0.06,793.84,0.04,0.01,1.89
2024-04-01,09:30:15.504295,295.9,18.93,-34143.53,17502.49,90.03,21.34,29.52,102057.88,-0.06,797.85,0.04,0.01,1.88
2024-04-01,09:30:19.595934,295.91,18.93,-34144.09,17502.69,90.04,21.33,29.55,102053.42,-0.06,802.02,0.04,0.01,1.87
2024-04-01,09:30:23.687808,295.9,18.93,-34143.5,17503.6,90.03,21.36,29.57,101958.01,-0.06,806.02,0.04,0.01,1.86
2024-04-01,09:30:27.796889,295.9,18.93,-34143.44,17510.93,90.07,21.38,29.6,102107.33,-0.06,810.2,0.04,0.01,1.85
2024-04-01,09:30:31.904446,295.91,18.94,-34144.15,17512.67,90.04,21.37,29.61,102052.01,-0.06,814.21,0.04,0.01,1.92
2024-04-01,09:30:35.996267,295.91,18.94,-34144.23,17514.51,90.02,21.37,29.43,102059.51,-0.06,818.38,0.04,0.01,1.91
2024-04-01,09:30:40.105493,295.93,18.95,-34144.85,17512.02,90.04,21.36,29.65,102063.53,-0.06,822.55,0.04,0.01,1.9
2024-04-01,09:30:44.197485,295.92,18.95,-34144.31,17515.06,90.0,21.37,29.68,102055.82,-0.06,826.56,0.04,0.01,1.89
2024-04-01,09:30:48.307026,295.92,18.95,-34144.29,17518.34,90.01,21.37,29.7,102056.35,-0.06,830.73,0.04,0.01,1.88
2024-04-01,09:30:52.415990,295.91,18.96,-34144.03,17521.98,90.01,21.4,29.73,102064.35,-0.06,834.74,0.04,0.01,1.94
2024-04-01,09:30:56.507985,295.92,18.96,-34144.69,17524.12,89.99,21.4,29.74,102052.38,-0.06,838.91,0.04,0.01,2.0
2024-04-01,09:31:00.617241,295.91,18.97,-34144.14,17526.88,89.97,21.41,29.75,102061.89,-0.05,842.93,0.04,0.01,1.99
2024-04-01,09:31:04.709256,295.92,18.97,-34144.38,17525.87,89.96,21.38,29.77,102059.4,-0.06,847.09,0.04,0.01,1.98
2024-04-01,09:31:08.818536,295.93,18.97,-34144.92,17529.63,90.0,21.41,29.79,102056.43,-0.06,851.27,0.04,0.01,1.97
2024-04-01,09:31:12.910461,295.93,18.98,-34145.21,17531.75,90.0,21.41,29.81,101954.59,-0.06,855.27,0.04,0.01,1.96
2024-04-01,09:31:17.004239,295.93,18.98,-34144.97,17532.1,89.99,21.42,29.81,102062.19,-0.06,859.44,0.04,0.01,1.95
2024-04-01,09:31:21.096069,295.93,18.99,-34145.13,17535.12,89.96,21.42,29.84,102059.46,-0.06,863.45,0.04,0.01,2.15
2024-04-01,09:31:25.188008,295.92,18.99,-34144.72,17536.49,89.95,21.44,29.86,102055.98,-0.06,867.62,0.04,0.01,2.28
2024-04-01,09:31:29.279934,295.93,18.99,-34145.08,17536.01,89.94,21.42,29.88,102048.75,-0.06,871.62,0.04,0.01,2.27
2024-04-01,09:31:33.371760,295.93,18.99,-34145.21,17542.85,89.94,21.44,29.89,102065.73,-0.06,875.79,0.04,0.01,2.26
2024-04-01,09:31:37.463593,295.94,19.0,-34145.4,17544.78,89.94,21.44,29.89,102062.0,-0.06,879.8,0.04,0.01,2.25
2024-04-01,09:31:41.555214,295.94,19.0,-34145.57,17546.03,89.92,21.48,29.91,102054.77,-0.06,883.97,0.04,0.01,2.24
2024-04-01,09:31:45.646887,295.94,19.0,-34145.63,17547.09,89.9,21.44,29.93,102055.77,-0.06,887.97,0.04,0.01,2.23
2024-04-01,09:31:49.738554,295.93,19.01,-34145.03,17548.78,89.93,21.45,29.95,102056.29,-0.06,892.14,0.04,0.01,2.22
2024-04-01,09:31:53.830249,295.94,19.01,-34145.4,17551.62,89.94,21.45,29.97,102061.29,-0.06,896.14,0.04,0.01,2.21
2024-04-01,09:31:57.921904,295.94,19.01,-34145.56,17557.32,89.93,21.47,29.99,102056.05,-0.06,900.31,0.04,0.01,2.2
2024-04-01,09:32:03.014737,295.94,19.02,-34145.75,17559.89,89.9,21.48,30.01,102059.06,-0.06,905.44,0.04,0.01,2.19
2024-04-01,09:32:07.106715,295.94,19.02,-34145.32,17556.33,89.9,21.45,30.02,102057.57,-0.06,909.45,0.04,0.01,2.24
2024-04-01,09:32:11.203524,295.95,19.03,-34145.85,17558.2,89.85,21.47,30.04,102062.56,-0.06,913.61,0.04,0.01,2.23
2024-04-01,09:32:15.295331,295.94,19.03,-34145.36,17560.34,89.9,21.48,30.06,102091.77,-0.06,917.62,0.04,0.01,2.22
2024-04-01,09:32:19.387329,295.95,19.03,-34145.78,17562.58,89.89,21.5,30.08,102063.08,-0.06,921.79,0.04,0.01,2.21
2024-04-01,09:32:23.496453,295.94,19.04,-34145.66,17564.25,89.91,21.5,30.09,102055.59,-0.06,925.8,0.04,0.01,2.2
2024-04-01,09:32:27.588436,295.95,19.04,-34145.9,17562.74,89.89,21.5,30.11,102061.09,-0.06,929.97,0.04,0.01,2.19
2024-04-01,09:32:31.696859,295.96,19.05,-34146.49,17564.89,89.88,21.51,30.13,102059.59,-0.06,933.99,0.04,0.01,2.18
2024-04-01,09:32:35.788588,295.95,19.05,-34145.96,17567.91,89.88,21.52,30.13,102057.35,-0.06,938.15,0.04,0.01,2.17
2024-04-01,09:32:39.880737,295.95,19.05,-34146.08,17565.35,89.84,21.5,30.17,102042.62,-0.06,942.33,0.04,0.01,2.23
2024-04-01,09:32:43.986490,295.96,19.05,-34146.47,17568.88,89.86,21.54,30.19,102057.6,-0.06,946.34,0.04,0.01,2.22
2024-04-01,09:32:48.078440,295.96,19.05,-34146.61,17571.79,89.88,21.54,30.19,102057.6,-0.06,950.51,0.04,0.01,2.21
2024-04-01,09:32:52.190736,295.95,19.06,-34145.81,17571.27,89.86,21.52,30.23,102104.28,-0.06,954.52,0.04,0.01,2.2
2024-04-01,09:32:56.282576,295.95,19.06,-34146.17,17572.84,89.86,21.52,30.23,102056.85,-0.06,958.69,0.04,0.01,2.19
2024-04-01,09:33:00.374518,295.96,19.06,-34146.52,17573.38,89.84,21.52,30.25,102081.07,-0.06,962.7,0.04,0.01,2.24
2024-04-01,09:33:04.483546,295.95,19.07,-34146.24,17575.94,89.83,21.55,30.17,102062.09,-0.06,966.87,0.04,0.01,2.23
2024-04-01,09:33:08.575261,295.96,19.07,-34146.7,17578.9,89.82,21.55,30.27,102080.07,-0.06,970.88,0.04,0.01,2.29
2024-04-01,09:33:12.667008,295.97,19.08,-34147.16,17578.2,89.85,21.55,30.28,102066.83,-0.06,975.04,0.04,0.01,2.28
2024-04-01,09:33:16.760314,295.97,19.08,-34147.11,17581.42,89.83,21.55,30.29,102062.59,-0.06,979.05,0.04,0.01,2.27
2024-04-01,09:33:20.852208,295.97,19.08,-34147.15,17583.74,89.84,21.57,30.31,102091.05,-0.06,983.23,0.04,0.01,2.26
2024-04-01,09:33:24.961484,295.97,19.09,-34147.13,17584.56,89.86,21.58,30.31,102090.05,-0.06,987.24,0.04,0.01,2.25
2024-04-01,09:33:29.051952,295.97,19.09,-34146.93,17583.06,89.82,21.55,30.33,102061.58,-0.06,991.4,0.04,0.01,2.3
2024-04-01,09:33:33.161348,295.97,19.09,-34147.08,17582.94,89.82,21.55,30.35,102063.58,-0.06,995.58,0.04,0.01,2.29
2024-04-01,09:33:37.253171,295.98,19.1,-34147.54,17583.16,89.79,21.55,30.19,102066.32,-0.06,999.58,0.04,0.01,2.28
2024-04-01,09:33:41.345233,295.97,19.1,-34147.08,17587.84,89.83,21.58,30.36,102063.57,-0.06,1003.76,0.04,0.01,2.27
2024-04-01,09:33:45.454382,295.97,19.1,-34146.82,17587.24,89.8,21.58,30.38,102063.82,-0.06,1007.77,0.04,0.01,2.26
2024-04-01,09:33:49.546483,295.97,19.1,-34146.79,17587.94,89.78,21.58,30.39,102063.81,-0.06,1011.94,0.04,0.01,2.25
2024-04-01,09:33:53.655695,295.97,19.11,-34146.97,17590.16,89.82,21.58,30.4,102065.31,-0.06,1015.95,0.04,0.01,2.24
2024-04-01,09:33:57.747457,295.98,19.12,-34147.29,17592.8,89.83,21.61,30.41,102064.31,-0.06,1020.12,0.04,0.01,2.24
2024-04-01,09:34:01.839599,295.99,19.12,-34147.91,17591.93,89.8,21.58,30.41,102061.56,-0.06,1024.13,0.04,0.01,2.23
2024-04-01,09:34:05.946558,295.97,19.12,-34147.23,17588.72,89.79,21.6,30.41,102063.3,-0.06,1028.3,0.04,0.01,2.22
2024-04-01,09:34:10.038573,295.98,19.12,-34147.32,17589.46,89.79,21.62,30.44,101999.69,-0.06,1032.48,0.04,0.01,2.21
2024-04-01,09:34:14.147284,295.99,19.13,-34148.16,17587.02,89.78,21.58,30.42,102066.29,-0.06,1036.49,0.04,0.01,2.2
2024-04-01,09:34:18.240059,295.98,19.13,-34147.76,17586.86,89.8,21.6,30.45,102066.79,-0.06,1040.66,0.04,0.01,2.19
2024-04-01,09:34:22.346785,295.98,19.13,-34147.74,17592.97,89.8,21.61,30.44,102068.03,-0.06,1044.68,0.04,0.01,2.18
2024-04-01,09:34:26.455809,295.99,19.14,-34147.81,17593.51,89.77,21.61,30.45,102060.54,-0.06,1048.85,0.04,0.01,2.17
2024-04-01,09:34:30.547703,295.98,19.14,-34147.61,17594.65,89.77,21.6,30.45,102060.79,-0.06,1052.85,0.04,0.01,2.17
2024-04-01,09:34:34.654501,295.99,19.14,-34148.01,17596.24,89.79,21.6,30.46,102059.04,-0.06,1057.03,0.04,0.01,2.16
2024-04-01,09:34:38.746186,295.99,19.15,-34147.92,17596.7,89.77,21.61,30.45,102062.28,-0.06,1061.03,0.04,0.01,2.21
2024-04-01,09:34:42.838105,295.99,19.15,-34147.95,17598.85,89.77,21.61,30.47,102057.54,-0.06,1065.21,0.04,0.01,2.2
2024-04-01,09:34:46.946243,295.99,19.15,-34147.95,17602.23,89.75,21.6,30.47,102065.53,-0.06,1069.22,0.04,0.01,2.19
2024-04-01,09:34:51.038149,295.99,19.16,-34148.06,17606.49,89.79,21.62,30.47,102065.27,-0.06,1073.39,0.04,0.01,2.18
2024-04-01,09:34:55.147334,295.99,19.16,-34148.13,17608.15,89.72,21.61,30.47,102060.53,-0.06,1077.56,0.04,0.01,2.17
2024-04-01,09:34:59.236758,295.99,19.16,-34147.87,17609.73,89.75,21.64,30.49,102066.77,-0.06,1081.57,0.04,0.01,2.16
2024-04-01,09:35:03.328817,295.99,19.17,-34148.02,17611.11,89.74,21.62,30.48,102062.28,-0.06,1085.74,0.04,0.01,2.16
2024-04-01,09:35:07.438917,295.99,19.17,-34147.91,17613.55,89.74,21.64,30.49,102061.27,-0.06,1089.75,0.04,0.01,2.15
2024-04-01,09:35:11.533776,296.0,19.18,-34148.39,17614.09,89.77,21.62,30.48,102057.78,-0.06,1093.92,0.04,0.01,2.14
2024-04-01,09:35:15.643034,296.0,19.18,-34148.57,17616.63,89.77,21.62,30.49,102064.02,-0.06,1097.93,0.04,0.01,2.13
2024-04-01,09:35:19.733612,296.0,19.18,-34148.34,17619.49,89.78,21.64,30.49,102061.02,-0.06,1102.1,0.04,0.01,2.12
2024-04-01,09:35:23.824869,296.0,19.18,-34148.37,17619.86,89.75,21.64,30.49,102055.28,-0.06,1106.11,0.04,0.01,2.12
2024-04-01,09:35:27.915388,296.0,19.19,-34148.31,17617.1,89.72,21.62,30.49,102055.28,-0.06,1110.27,0.04,0.01,2.11
2024-04-01,09:35:32.005887,296.0,19.19,-34148.42,17618.88,89.75,21.61,30.49,102050.78,-0.06,1114.28,0.04,0.01,2.1
2024-04-01,09:35:36.096423,296.0,19.19,-34148.39,17623.96,89.75,21.64,30.49,102056.53,-0.06,1118.45,0.04,0.01,2.09
2024-04-01,09:35:40.186923,296.0,19.19,-34148.31,17624.75,89.74,21.64,30.51,102060.02,-0.06,1122.45,0.04,0.01,2.08
2024-04-01,09:35:44.277442,296.0,19.2,-34148.57,17625.69,89.73,21.64,30.5,102063.02,-0.06,1126.62,0.04,0.01,2.08
2024-04-01,09:35:49.368255,296.0,19.2,-34148.61,17627.66,89.76,21.64,30.5,102057.02,-0.06,1131.75,0.04,0.01,2.07
2024-04-01,09:35:53.458733,296.0,19.21,-34148.75,17627.33,89.74,21.65,30.51,102057.02,-0.06,1135.76,0.04,0.01,2.06
2024-04-01,09:35:57.549195,296.0,19.21,-34148.56,17626.26,89.75,21.65,30.52,102055.51,-0.06,1139.93,0.04,0.01,2.05
2024-04-01,09:36:01.639683,296.0,19.21,-34148.57,17629.38,89.75,21.65,30.2,102063.01,-0.06,1143.93,0.04,0.01,2.05
2024-04-01,09:36:05.730176,296.02,19.21,-34149.56,17628.4,89.73,21.65,30.52,102112.71,-0.06,1148.1,0.04,0.01,2.04
2024-04-01,09:36:09.822050,296.01,19.22,-34149.19,17632.88,89.73,21.65,30.52,102060.49,-0.06,1152.11,0.04,0.01,2.03
2024-04-01,09:36:13.913847,296.01,19.22,-34148.82,17631.01,89.75,21.65,30.54,102017.13,-0.06,1156.28,0.04,0.01,2.02
2024-04-01,09:36:18.005976,296.01,19.22,-34148.88,17628.7,89.72,21.65,30.55,102063.73,-0.06,1160.28,0.04,0.01,2.02
2024-04-01,09:36:22.115072,296.01,19.22,-34149.16,17631.4,89.75,21.65,30.45,102060.48,-0.06,1164.46,0.04,0.01,2.01
2024-04-01,09:36:26.224395,296.0,19.22,-34148.68,17635.29,89.73,21.66,30.57,102054.49,-0.06,1168.63,0.04,0.01,2.0
2024-04-01,09:36:30.333317,296.0,19.23,-34148.6,17634.83,89.75,21.65,30.57,102060.98,-0.06,1172.64,0.04,0.01,2.0
2024-04-01,09:36:34.425164,296.0,19.23,-34148.75,17637.68,89.75,21.66,30.58,102052.23,-0.06,1176.81,0.04,0.01,2.04
2024-04-01,09:36:38.534193,296.01,19.23,-34148.92,17640.19,89.74,21.65,30.59,102060.97,-0.06,1180.83,0.04,0.01,2.03
2024-04-01,09:36:42.626099,296.02,19.24,-34149.37,17639.54,89.71,21.65,30.59,102061.45,-0.06,1184.99,0.04,0.01,2.03
2024-04-01,09:36:46.735502,296.01,19.24,-34148.86,17641.61,89.75,21.66,30.6,102058.45,-0.06,1189.01,0.04,0.01,2.07
2024-04-01,09:36:50.844699,296.02,19.24,-34149.6,17640.92,89.72,21.66,30.6,102064.69,-0.06,1193.17,0.04,0.01,2.06
2024-04-01,09:36:54.936673,296.01,19.25,-34149.08,17642.8,89.74,21.66,30.62,102063.43,-0.06,1197.35,0.04,0.01,2.05
2024-04-01,09:36:59.045692,296.02,19.25,-34149.3,17643.16,89.75,21.66,30.62,102061.93,-0.06,1201.36,0.04,0.01,2.05
2024-04-01,09:37:03.137571,296.01,19.25,-34149.04,17642.22,89.73,21.66,30.18,102060.67,-0.05,1205.53,0.04,0.01,2.05
2024-04-01,09:37:07.247056,296.01,19.25,-34149.05,17640.84,89.74,21.65,30.63,102062.17,-0.06,1209.54,0.04,0.01,2.05
2024-04-01,09:37:11.356139,296.03,19.26,-34149.82,17643.87,89.71,21.66,30.64,102063.42,-0.06,1213.71,0.04,0.01,2.15
2024-04-01,09:37:15.447958,296.02,19.26,-34149.68,17645.04,89.73,21.66,30.64,102063.66,-0.06,1217.72,0.04,0.01,2.2
2024-04-01,09:37:19.539796,296.02,19.26,-34149.59,17644.52,89.74,21.65,30.66,102060.9,-0.06,1221.89,0.04,0.01,2.15
2024-04-01,09:37:23.631917,296.01,19.27,-34149.27,17649.43,89.73,21.65,30.67,102054.66,-0.06,1225.89,0.04,0.01,2.1
2024-04-01,09:37:27.741272,296.02,19.27,-34149.74,17654.82,89.75,21.68,30.66,102064.14,-0.06,1230.07,0.04,0.01,2.1
2024-04-01,09:37:31.850692,296.03,19.28,-34149.87,17657.73,89.72,21.66,30.65,102112.61,-0.06,1234.24,0.04,0.01,2.1
2024-04-01,09:37:35.938724,296.02,19.28,-34149.37,17663.14,89.74,21.68,30.68,102079.62,-0.06,1238.25,0.04,0.01,2.1
2024-04-01,09:37:40.047864,296.02,19.28,-34149.6,17666.75,89.75,21.69,30.48,102066.13,-0.06,1242.42,0.04,0.01,2.1
2024-04-01,09:37:44.139868,296.03,19.28,-34150.03,17666.67,89.76,21.71,30.69,102064.12,-0.06,1246.43,0.04,0.01,2.1
2024-04-01,09:37:48.248945,296.02,19.29,-34149.74,17665.58,89.7,21.68,30.69,102052.13,-0.06,1250.6,0.04,0.01,2.1
2024-04-01,09:37:52.340835,296.02,19.29,-34149.67,17671.37,89.75,21.69,30.69,102060.12,-0.06,1254.61,0.04,0.01,2.05
2024-04-01,09:37:56.430716,296.03,19.29,-34150.02,17671.77,89.72,21.68,30.36,102053.87,-0.06,1258.79,0.04,0.01,2.05
2024-04-01,09:38:00.536991,296.03,19.29,-34150.12,17678.61,89.74,21.71,30.7,102054.12,-0.06,1262.8,0.04,0.01,2.05
2024-04-01,09:38:04.628725,296.03,19.3,-34149.94,17682.87,89.74,21.68,30.71,102060.36,-0.06,1266.96,0.04,0.01,2.0
2024-04-01,09:38:08.737926,296.03,19.3,-34150.26,17684.63,89.73,21.66,30.72,102062.1,-0.06,1270.98,0.04,0.01,2.0
2024-04-01,09:38:12.826656,296.02,19.3,-34149.76,17685.34,89.75,21.69,30.72,102059.34,-0.06,1275.15,0.04,0.01,2.0
2024-04-01,09:38:16.920050,296.03,19.31,-34150.2,17684.06,89.73,21.69,30.73,102059.34,-0.06,1279.31,0.04,0.01,2.05
2024-04-01,09:38:21.011715,296.04,19.31,-34150.47,17684.54,89.72,21.71,30.72,102054.84,-0.06,1283.32,0.04,0.01,2.05
2024-04-01,09:38:25.103649,296.03,19.31,-34150.18,17683.66,89.73,21.69,30.72,102059.34,-0.06,1287.49,0.04,0.01,2.05
2024-04-01,09:38:29.212833,296.03,19.32,-34150.07,17689.87,89.71,21.71,30.74,102065.81,-0.06,1291.51,0.04,0.01,2.05
2024-04-01,09:38:33.322015,296.03,19.32,-34150.19,17691.68,89.71,21.68,30.74,102060.82,-0.06,1295.67,0.04,0.01,2.1
2024-04-01,09:38:37.413977,296.03,19.32,-34149.92,17694.27,89.73,21.71,30.75,102062.32,-0.06,1299.68,0.04,0.01,2.05
2024-04-01,09:38:41.522994,296.03,19.33,-34150.16,17693.43,89.74,21.69,30.75,102059.32,-0.06,1303.86,0.04,0.01,2.05
2024-04-01,09:38:45.615064,296.04,19.33,-34150.37,17699.73,89.72,21.71,30.76,102063.8,-0.06,1307.86,0.04,0.01,2.05
2024-04-01,09:38:49.724509,296.04,19.33,-34150.45,17701.55,89.73,21.71,30.76,102059.3,-0.06,1312.04,0.04,0.01,2.05
2024-04-01,09:38:53.833825,296.03,19.33,-34150.1,17703.84,89.71,21.71,30.76,102063.8,-0.06,1316.21,0.04,0.01,2.05
2024-04-01,09:38:57.925881,296.04,19.34,-34150.3,17705.88,89.73,21.72,30.76,102056.3,-0.06,1320.22,0.04,0.01,2.05
2024-04-01,09:39:02.035036,296.04,19.34,-34150.61,17708.61,89.72,21.74,30.77,102059.79,-0.06,1324.39,0.04,0.01,2.05
2024-04-01,09:39:06.127079,296.05,19.34,-34150.85,17710.14,89.71,21.71,30.77,102053.3,-0.06,1328.4,0.04,0.01,2.05
2024-04-01,09:39:10.236143,296.06,19.34,-34151.31,17713.05,89.73,21.74,30.77,102058.29,-0.06,1332.57,0.04,0.01,2.05
2024-04-01,09:39:14.327985,296.04,19.34,-34150.42,17717.8,89.72,21.71,30.78,102054.8,-0.06,1336.58,0.04,0.01,2.05
2024-04-01,09:39:18.418487,296.04,19.35,-34150.48,17724.29,89.72,21.74,30.78,102055.04,-0.06,1340.75,0.04,0.01,2.0
2024-04-01,09:39:22.506487,296.05,19.35,-34150.84,17726.31,89.69,21.74,30.79,102058.04,-0.06,1344.76,0.04,0.01,2.0
2024-04-01,09:39:26.594483,296.05,19.36,-34150.93,17728.29,89.7,21.72,30.78,102064.51,-0.06,1348.92,0.04,0.01,2.0
2024-04-01,09:39:30.682481,296.06,19.36,-34151.55,17722.97,89.72,21.74,30.78,102052.53,-0.06,1352.93,0.04,0.01,2.0
2024-04-01,09:39:35.774551,296.06,19.36,-34151.42,17723.33,89.71,21.75,30.8,102063.01,-0.06,1358.06,0.04,0.01,2.0
2024-04-01,09:39:39.866536,296.05,19.37,-34151.19,17725.91,89.72,21.74,30.81,102061.75,-0.06,1362.23,0.04,0.01,2.05
2024-04-01,09:39:43.954488,296.06,19.37,-34151.39,17727.15,89.7,21.74,30.69,102071.22,-0.06,1366.23,0.04,0.01,2.05
2024-04-01,09:39:48.042487,296.06,19.37,-34151.37,17731.12,89.73,21.75,30.83,102074.22,-0.06,1370.4,0.04,0.01,2.05
2024-04-01,09:39:52.131821,296.05,19.37,-34151.29,17731.95,89.73,21.74,30.84,101922.26,-0.06,1374.41,0.04,0.01,2.05
2024-04-01,09:39:56.222476,296.06,19.38,-34151.41,17734.7,89.73,21.76,30.85,102061.19,-0.06,1378.58,0.04,0.01,2.05
2024-04-01,09:40:00.314379,296.05,19.38,-34151.12,17736.52,89.71,21.75,30.86,102053.2,-0.06,1382.58,0.04,0.01,2.05
2024-04-01,09:40:04.406256,296.07,19.38,-34151.91,17740.3,89.69,21.78,30.86,102059.67,-0.06,1386.75,0.04,0.01,2.05
2024-04-01,09:40:08.498247,296.05,19.38,-34151.25,17739.42,89.67,21.76,30.9,102061.9,-0.06,1390.76,0.04,0.01,2.05
2024-04-01,09:40:12.586587,296.06,19.39,-34151.72,17738.29,89.7,21.76,30.89,102060.14,-0.06,1394.92,0.04,0.01,2.1
2024-04-01,09:40:16.680043,296.05,19.39,-34150.94,17741.38,89.68,21.78,30.92,102055.85,-0.06,1398.93,0.04,0.01,2.1
2024-04-01,09:40:20.771973,296.07,19.39,-34151.81,17741.95,89.7,21.78,30.94,102064.08,-0.06,1403.11,0.04,0.01,2.1
2024-04-01,09:40:24.881281,296.06,19.4,-34151.31,17741.71,89.7,21.79,30.95,102059.55,-0.06,1407.12,0.04,0.01,2.1
2024-04-01,09:40:28.973177,296.06,19.4,-34151.8,17742.19,89.67,21.78,30.97,102059.79,-0.06,1411.28,0.04,0.01,2.05
2024-04-01,09:40:33.082480,296.06,19.4,-34151.66,17742.53,89.66,21.81,30.99,102053.76,-0.06,1415.46,0.04,0.01,2.05
2024-04-01,09:40:37.174725,296.07,19.41,-34151.82,17743.16,89.64,21.79,31.01,102066.72,-0.06,1419.46,0.04,0.01,2.05
2024-04-01,09:40:41.266690,296.07,19.41,-34151.96,17747.35,89.64,21.81,31.02,102062.19,-0.06,1423.64,0.04,0.01,2.05
2024-04-01,09:40:45.375842,296.07,19.41,-34152.25,17745.59,89.65,21.82,31.05,102062.16,-0.06,1427.65,0.04,0.01,2.1
2024-04-01,09:40:49.465506,296.06,19.41,-34151.73,17742.6,89.62,21.79,31.06,102010.44,-0.06,1431.82,0.04,0.01,2.15
2024-04-01,09:40:53.574553,296.07,19.42,-34152.2,17745.73,89.67,21.81,31.08,102020.34,-0.06,1435.84,0.04,0.01,2.15
2024-04-01,09:40:57.666356,296.06,19.42,-34151.7,17748.49,89.62,21.82,31.09,102061.59,-0.06,1440.0,0.04,0.01,2.15
2024-04-01,09:41:01.758352,296.07,19.42,-34152.01,17752.11,89.67,21.84,31.11,102063.55,-0.06,1444.02,0.04,0.01,2.15
2024-04-01,09:41:05.867525,296.07,19.42,-34152.02,17748.24,89.65,21.81,31.14,102068.28,-0.06,1448.19,0.04,0.01,2.1
2024-04-01,09:41:09.958721,296.08,19.43,-34152.69,17749.97,89.63,21.84,31.15,102092.75,-0.06,1452.2,0.04,0.01,2.1
2024-04-01,09:41:14.062506,296.08,19.43,-34152.47,17749.21,89.63,21.84,31.16,102086.98,-0.06,1456.37,0.04,0.01,2.15
2024-04-01,09:41:18.152772,296.07,19.43,-34151.93,17747.06,89.6,21.84,31.18,102064.17,-0.06,1460.54,0.04,0.01,2.15
2024-04-01,09:41:22.262375,296.07,19.44,-34152.21,17747.33,89.62,21.84,31.19,102061.4,-0.06,1464.56,0.04,0.01,2.15
2024-04-01,09:41:26.367207,296.07,19.44,-34152.14,17748.81,89.63,21.85,31.22,102065.35,-0.06,1468.73,0.04,0.01,2.15
2024-04-01,09:41:30.458731,296.08,19.44,-34152.35,17752.4,89.6,21.86,31.23,102062.08,-0.06,1472.74,0.04,0.01,2.15
2024-04-01,09:41:34.566611,296.08,19.45,-34152.67,17752.6,89.61,21.85,31.26,102056.31,-0.06,1476.91,0.04,0.01,2.15
2024-04-01,09:41:38.660044,296.08,19.46,-34152.5,17755.86,89.55,21.88,31.26,102062.28,-0.06,1480.92,0.04,0.01,2.15
2024-04-01,09:41:42.752137,296.09,19.45,-34152.9,17753.56,89.56,21.85,31.27,102065.73,-0.06,1485.09,0.04,0.01,2.15
2024-04-01,09:41:46.861394,296.09,19.46,-34152.98,17756.05,89.58,21.91,31.29,102059.99,-0.06,1489.1,0.04,0.01,2.15
2024-04-01,09:41:50.953434,296.09,19.46,-34152.95,17758.82,89.56,21.89,31.3,102059.95,-0.06,1493.27,0.04,0.01,2.15
2024-04-01,09:41:55.062855,296.08,19.46,-34152.67,17761.11,89.57,21.91,31.31,102061.91,-0.06,1497.29,0.04,0.01,2.1
2024-04-01,09:41:59.154870,296.08,19.47,-34152.74,17764.89,89.55,21.92,31.32,102055.64,-0.06,1501.45,0.04,0.01,2.05
2024-04-01,09:42:03.264216,296.09,19.47,-34152.91,17767.52,89.55,21.91,31.18,102060.86,-0.06,1505.63,0.04,0.01,2.05
2024-04-01,09:42:07.373411,296.09,19.47,-34153.05,17768.83,89.54,21.92,31.35,102057.85,-0.06,1509.64,0.04,0.01,2.05
2024-04-01,09:42:11.465354,296.09,19.47,-34153.13,17768.46,89.57,21.91,31.35,102066.82,-0.06,1513.81,0.04,0.01,2.05
2024-04-01,09:42:15.574617,296.09,19.48,-34152.99,17771.29,89.53,21.94,31.36,102062.54,-0.06,1517.82,0.04,0.01,2.05
2024-04-01,09:42:19.666633,296.09,19.48,-34153.11,17771.44,89.54,21.92,31.38,102057.03,-0.06,1521.99,0.04,0.01,2.05
2024-04-01,09:42:23.776516,296.1,19.48,-34153.54,17770.78,89.51,21.92,31.4,102061.49,-0.06,1526.17,0.04,0.01,2.05
2024-04-01,09:42:27.885602,296.1,19.49,-34153.52,17773.55,89.51,21.95,31.39,101984.05,-0.06,1530.18,0.04,0.01,2.05
2024-04-01,09:42:31.977528,296.1,19.49,-34153.38,17775.01,89.5,21.96,31.39,102063.22,-0.06,1534.34,0.04,0.01,2.05
2024-04-01,09:42:36.086516,296.1,19.5,-34153.48,17771.55,89.51,21.94,31.4,102106.99,-0.06,1538.36,0.04,0.01,2.05
2024-04-01,09:42:40.178246,296.1,19.5,-34153.79,17772.07,89.48,21.95,31.41,102067.68,-0.06,1542.52,0.04,0.01,2.05
2024-04-01,09:42:44.272539,296.1,19.5,-34153.72,17776.69,89.51,21.98,31.43,102054.65,-0.06,1546.54,0.04,0.01,2.05
2024-04-01,09:42:48.381870,296.09,19.51,-34153.31,17779.48,89.49,21.96,31.28,102061.9,-0.06,1550.71,0.04,0.01,2.05
2024-04-01,09:42:52.474033,296.1,19.51,-34153.76,17783.63,89.49,21.99,31.43,102055.89,-0.06,1554.71,0.04,0.01,2.1
